id,predicted
370,0.13804145170262094
371,0.13804145170262094
372,0.21225588766480108
373,0.28647032362698116
374,0.3606847595891613
375,0.43489919555134143
376,0.5091136315135215
377,0.5833280674757017
378,0.5833280674757017
379,0.5833280674757017
380,0.5833280674757017
381,0.5833280674757017
382,0.5833280674757017
383,0.5833280674757017
384,0.6226194920137952
385,0.6619109165518887
386,0.7012023410899823
387,0.7404937656280758
388,0.7797851901661693
389,0.8190766147042627
390,0.8190766147042627
391,0.8190766147042627
392,0.8190766147042627
393,0.8190766147042627
394,0.8190766147042627
395,0.8190766147042627
396,1.058835320864046
397,1.298594027023829
398,1.5383527331836122
399,1.7781114393433954
400,2.0178701455031787
401,2.257628851662962
402,2.257628851662962
403,2.257628851662962
404,2.257628851662962
405,2.257628851662962
406,2.257628851662962
407,2.257628851662962
408,2.1995866447342376
409,2.1415444378055133
410,2.0835022308767894
411,2.0254600239480647
412,1.9674178170193406
413,1.9093756100906163
414,1.9093756100906163
415,1.9093756100906163
416,1.9093756100906163
417,1.9093756100906163
418,1.9093756100906163
419,1.9093756100906163
420,1.8509250598896978
421,1.7924745096887793
422,1.734023959487861
423,1.6755734092869423
424,1.6171228590860238
425,1.5586723088851056
426,1.5586723088851056
427,1.5586723088851056
428,1.5586723088851056
429,1.5586723088851056
430,1.5586723088851056
431,1.5586723088851056
432,1.597894996084016
433,1.6371176832829264
434,1.6763403704818371
435,1.7155630576807477
436,1.7547857448796582
437,1.7940084320785685
438,1.7940084320785685
439,1.7940084320785685
440,1.7940084320785685
441,1.7940084320785685
442,1.7940084320785685
443,1.7940084320785685
444,1.655208810984223
445,1.5164091898898775
446,1.3776095687955319
447,1.238809947701186
448,1.1000103266068406
449,0.9612107055124949
450,0.9612107055124949
451,0.9612107055124949
452,0.9612107055124949
453,0.9612107055124949
454,0.9612107055124949
455,0.9612107055124949
456,0.9566004260751276
457,0.9519901466377606
458,0.9473798672003936
459,0.9427695877630264
460,0.9381593083256593
461,0.9335490288882922
462,0.9335490288882922
463,0.9335490288882922
464,0.9335490288882922
465,0.9335490288882922
466,0.9335490288882922
467,0.9335490288882922
468,0.8605083355468861
469,0.7874676422054802
470,0.7144269488640741
471,0.6413862555226681
472,0.5683455621812622
473,0.49530486883985614
474,0.49530486883985614
475,0.49530486883985614
476,0.49530486883985614
477,0.49530486883985614
478,0.49530486883985614
479,0.49530486883985614
480,0.44623269373068647
481,0.39716051862151686
482,0.34808834351234724
483,0.29901616840317763
484,0.24994399329400804
485,0.2008718181848384
486,0.2008718181848384
487,0.2008718181848384
488,0.2008718181848384
489,0.2008718181848384
490,0.2008718181848384
491,0.2008718181848384
492,0.1720589641312353
493,0.14324611007763224
494,0.11443325602402915
495,0.08562040197042607
496,0.05680754791682299
497,0.027994693863219906
498,0.027994693863219906
499,0.027994693863219906
500,0.027994693863219906
501,0.027994693863219906
502,0.027994693863219906
503,0.027994693863219906
504,0.023630328625118203
505,0.019265963387016503
506,0.014901598148914806
507,0.010537232910813104
508,0.0061728676727114025
509,0.0018085024346097018
510,0.0018085024346097018
511,0.0018085024346097018
512,0.0018085024346097018
513,0.0018085024346097018
514,0.0018085024346097018
515,0.0018085024346097018
516,0.0015070853621747514
517,0.0012056682897398012
518,0.0009042512173048509
519,0.0006028341448699006
520,0.0003014170724349503
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,5.722782284175342e-05
625,0.00011445564568350684
626,0.00017168346852526029
627,0.00022891129136701368
628,0.0002861391142087671
629,0.0003433669370505205
630,0.0003433669370505205
631,0.0003433669370505205
632,0.0003433669370505205
633,0.0003433669370505205
634,0.0003433669370505205
635,0.0003433669370505205
636,0.0012449824488661592
637,0.002146597960681798
638,0.0030482134724974367
639,0.003949828984313075
640,0.004851444496128714
641,0.005753060007944353
642,0.005753060007944353
643,0.005753060007944353
644,0.005753060007944353
645,0.005753060007944353
646,0.005753060007944353
647,0.005753060007944353
648,0.03037465366780598
649,0.054996247327667606
650,0.07961784098752923
651,0.10423943464739087
652,0.12886102830725246
653,0.1534826219671141
654,0.1534826219671141
655,0.1534826219671141
656,0.1534826219671141
657,0.1534826219671141
658,0.1534826219671141
659,0.1534826219671141
660,0.15858059562336113
661,0.1636785692796082
662,0.16877654293585523
663,0.17387451659210226
664,0.1789724902483493
665,0.18407046390459636
666,0.18407046390459636
667,0.18407046390459636
668,0.18407046390459636
669,0.18407046390459636
670,0.18407046390459636
671,0.18407046390459636
672,0.42823044225146795
673,0.6723904205983394
674,0.9165503989452111
675,1.1607103772920826
676,1.4048703556389543
677,1.6490303339858257
678,1.6490303339858257
679,1.6490303339858257
680,1.6490303339858257
681,1.6490303339858257
682,1.6490303339858257
683,1.6490303339858257
684,1.7478939757457663
685,1.8467576175057072
686,1.9456212592656479
687,2.0444849010255886
688,2.1433485427855294
689,2.24221218454547
690,2.24221218454547
691,2.24221218454547
692,2.24221218454547
693,2.24221218454547
694,2.24221218454547
695,2.24221218454547
696,2.161214428167023
697,2.0802166717885764
698,1.999218915410129
699,1.9182211590316822
700,1.8372234026532352
701,1.7562256462747883
702,1.7562256462747883
703,1.7562256462747883
704,1.7562256462747883
705,1.7562256462747883
706,1.7562256462747883
707,1.7562256462747883
708,1.7652503866131413
709,1.7742751269514943
710,1.7832998672898472
711,1.7923246076282002
712,1.8013493479665534
713,1.8103740883049062
714,1.8103740883049062
715,1.8103740883049062
716,1.8103740883049062
717,1.8103740883049062
718,1.8103740883049062
719,1.8103740883049062
720,1.8824315978573372
721,1.954489107409768
722,2.026546616962199
723,2.09860412651463
724,2.1706616360670608
725,2.2427191456194913
726,2.2427191456194913
727,2.2427191456194913
728,2.2427191456194913
729,2.2427191456194913
730,2.2427191456194913
731,2.2427191456194913
732,2.032712499459156
733,1.8227058532988203
734,1.6126992071384845
735,1.4026925609781493
736,1.1926859148178137
737,0.9826792686574781
738,0.9826792686574781
739,0.9826792686574781
740,0.9826792686574781
741,0.9826792686574781
742,0.9826792686574781
743,0.9826792686574781
744,0.9913367381325046
745,0.9999942076075312
746,1.008651677082558
747,1.0173091465575845
748,1.025966616032611
749,1.0346240855076376
750,1.0346240855076376
751,1.0346240855076376
752,1.0346240855076376
753,1.0346240855076376
754,1.0346240855076376
755,1.0346240855076376
756,0.9413802494193734
757,0.8481364133311092
758,0.754892577242845
759,0.6616487411545808
760,0.5684049050663166
761,0.4751610689780524
762,0.4751610689780524
763,0.4751610689780524
764,0.4751610689780524
765,0.4751610689780524
766,0.4751610689780524
767,0.4751610689780524
768,0.43118406606395276
769,0.38720706314985315
770,0.3432300602357535
771,0.29925305732165386
772,0.25527605440755424
773,0.21129905149345463
774,0.21129905149345463
775,0.21129905149345463
776,0.21129905149345463
777,0.21129905149345463
778,0.21129905149345463
779,0.21129905149345463
780,0.18152699012787296
781,0.15175492876229127
782,0.12198286739670956
783,0.09221080603112787
784,0.06243874466554619
785,0.03266668329996451
786,0.03266668329996451
787,0.03266668329996451
788,0.03266668329996451
789,0.03266668329996451
790,0.03266668329996451
791,0.03266668329996451
792,0.027523653155738705
793,0.022380623011512904
794,0.017237592867287106
795,0.012094562723061303
796,0.006951532578835503
797,0.0018085024346097018
798,0.0018085024346097018
799,0.0018085024346097018
800,0.0018085024346097018
801,0.0018085024346097018
802,0.0018085024346097018
803,0.0018085024346097018
804,0.0015070853621747514
805,0.0012056682897398012
806,0.0009042512173048509
807,0.0006028341448699006
808,0.0003014170724349503
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,2.145500720959653e-05
853,4.291001441919306e-05
854,6.436502162878959e-05
855,8.582002883838612e-05
856,0.00010727503604798267
857,0.00012873004325757918
858,0.00012873004325757918
859,0.00012873004325757918
860,0.00012873004325757918
861,0.00012873004325757918
862,0.00012873004325757918
863,0.00012873004325757918
864,0.00012873004325757918
865,0.00012873004325757918
866,0.00012873004325757918
867,0.00012873004325757918
868,0.00012873004325757918
869,0.00012873004325757918
870,0.00012873004325757918
871,0.00012873004325757918
872,0.00012873004325757918
873,0.00012873004325757918
874,0.00012873004325757918
875,0.00012873004325757918
876,0.00012873004325757918
877,0.00012873004325757918
878,0.00012873004325757918
879,0.00012873004325757918
880,0.00012873004325757918
881,0.00012873004325757918
882,0.00012873004325757918
883,0.00012873004325757918
884,0.00012873004325757918
885,0.00012873004325757918
886,0.00012873004325757918
887,0.00012873004325757918
888,0.00010727503604798267
889,8.582002883838612e-05
890,6.436502162878959e-05
891,4.291001441919306e-05
892,2.145500720959653e-05
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,2.145500720959653e-05
901,4.291001441919306e-05
902,6.436502162878959e-05
903,8.582002883838612e-05
904,0.00010727503604798267
905,0.00012873004325757918
906,0.00012873004325757918
907,0.00012873004325757918
908,0.00012873004325757918
909,0.00012873004325757918
910,0.00012873004325757918
911,0.00012873004325757918
912,0.00010727503604798267
913,8.582002883838612e-05
914,6.436502162878959e-05
915,4.291001441919306e-05
916,2.145500720959653e-05
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0005140668478647442
925,0.0010281336957294884
926,0.0015422005435942326
927,0.002056267391458977
928,0.002570334239323721
929,0.0030844010871884653
930,0.0030844010871884653
931,0.0030844010871884653
932,0.0030844010871884653
933,0.0030844010871884653
934,0.0030844010871884653
935,0.0030844010871884653
936,0.02815077123384274
937,0.05321714138049701
938,0.07828351152715128
939,0.10334988167380554
940,0.12841625182045982
941,0.1534826219671141
942,0.1534826219671141
943,0.1534826219671141
944,0.1534826219671141
945,0.1534826219671141
946,0.1534826219671141
947,0.1534826219671141
948,0.15858059562336113
949,0.1636785692796082
950,0.16877654293585523
951,0.17387451659210226
952,0.1789724902483493
953,0.18407046390459636
954,0.18407046390459636
955,0.18407046390459636
956,0.18407046390459636
957,0.18407046390459636
958,0.18407046390459636
959,0.18407046390459636
960,0.2988463232668221
961,0.41362218262904776
962,0.5283980419912735
963,0.6431739013534993
964,0.757949760715725
965,0.8727256200779506
966,0.8727256200779506
967,0.8727256200779506
968,0.8727256200779506
969,0.8727256200779506
970,0.8727256200779506
971,0.8727256200779506
972,0.9743717175394533
973,1.076017815000956
974,1.1776639124624586
975,1.2793100099239614
976,1.3809561073854641
977,1.4826022048469667
978,1.4826022048469667
979,1.4826022048469667
980,1.4826022048469667
981,1.4826022048469667
982,1.4826022048469667
983,1.4826022048469667
984,1.652589843449238
985,1.8225774820515095
986,1.9925651206537804
987,2.162552759256052
988,2.332540397858323
989,2.5025280364605944
990,2.5025280364605944
991,2.5025280364605944
992,2.5025280364605944
993,2.5025280364605944
994,2.5025280364605944
995,2.5025280364605944
996,2.503095379115421
997,2.5036627217702474
998,2.504230064425074
999,2.5047974070799004
1000,2.505364749734727
1001,2.5059320923895534
1002,2.5059320923895534
1003,2.5059320923895534
1004,2.5059320923895534
1005,2.5059320923895534
1006,2.5059320923895534
1007,2.5059320923895534
1008,2.5055517662851012
1009,2.5051714401806486
1010,2.504791114076196
1011,2.5044107879717434
1012,2.5040304618672913
1013,2.5036501357628387
1014,2.5036501357628387
1015,2.5036501357628387
1016,2.5036501357628387
1017,2.5036501357628387
1018,2.5036501357628387
1019,2.5036501357628387
1020,2.2497360779272557
1021,1.995822020091672
1022,1.7419079622560887
1023,1.487993904420506
1024,1.2340798465849225
1025,0.9801657887493394
1026,0.9801657887493394
1027,0.9801657887493394
1028,0.9801657887493394
1029,0.9801657887493394
1030,0.9801657887493394
1031,0.9801657887493394
1032,1.0391072940345718
1033,1.0980487993198043
1034,1.1569903046050367
1035,1.2159318098902692
1036,1.2748733151755016
1037,1.333814820460734
1038,1.333814820460734
1039,1.333814820460734
1040,1.333814820460734
1041,1.333814820460734
1042,1.333814820460734
1043,1.333814820460734
1044,1.190032342965502
1045,1.0462498654702699
1046,0.9024673879750379
1047,0.7586849104798056
1048,0.6149024329845737
1049,0.4711199554893416
1050,0.4711199554893416
1051,0.4711199554893416
1052,0.4711199554893416
1053,0.4711199554893416
1054,0.4711199554893416
1055,0.4711199554893416
1056,0.43157670975110013
1057,0.39203346401285866
1058,0.35249021827461724
1059,0.31294697253637577
1060,0.2734037267981343
1061,0.23386048105989285
1062,0.23386048105989285
1063,0.23386048105989285
1064,0.23386048105989285
1065,0.23386048105989285
1066,0.23386048105989285
1067,0.23386048105989285
1068,0.20701382239449617
1069,0.1801671637290995
1070,0.15332050506370284
1071,0.12647384639830617
1072,0.0996271877329095
1073,0.07278052906751281
1074,0.07278052906751281
1075,0.07278052906751281
1076,0.07278052906751281
1077,0.07278052906751281
1078,0.07278052906751281
1079,0.07278052906751281
1080,0.061288485013836796
1081,0.04979644096016078
1082,0.03830439690648476
1083,0.02681235285280875
1084,0.01532030879913273
1085,0.0038282647454567133
1086,0.0038282647454567133
1087,0.0038282647454567133
1088,0.0038282647454567133
1089,0.0038282647454567133
1090,0.0038282647454567133
1091,0.0038282647454567133
1092,0.003190220621213928
1093,0.0025521764969711424
1094,0.0019141323727283567
1095,0.0012760882484855712
1096,0.0006380441242427856
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,6.048535506193297e-05
1201,0.00012097071012386594
1202,0.0001814560651857989
1203,0.00024194142024773187
1204,0.00030242677530966484
1205,0.0003629121303715978
1206,0.0003629121303715978
1207,0.0003629121303715978
1208,0.0003629121303715978
1209,0.0003629121303715978
1210,0.0003629121303715978
1211,0.0003629121303715978
1212,0.007172710366003688
1213,0.013982508601635779
1214,0.020792306837267866
1215,0.027602105072899955
1216,0.03441190330853205
1217,0.04122170154416414
1218,0.04122170154416414
1219,0.04122170154416414
1220,0.04122170154416414
1221,0.04122170154416414
1222,0.04122170154416414
1223,0.04122170154416414
1224,0.054074944387030095
1225,0.06692818722989606
1226,0.07978143007276202
1227,0.09263467291562799
1228,0.10548791575849394
1229,0.11834115860135991
1230,0.11834115860135991
1231,0.11834115860135991
1232,0.11834115860135991
1233,0.11834115860135991
1234,0.11834115860135991
1235,0.11834115860135991
1236,0.23212952810781404
1237,0.3459178976142681
1238,0.4597062671207222
1239,0.5734946366271764
1240,0.6872830061336305
1241,0.8010713756400846
1242,0.8010713756400846
1243,0.8010713756400846
1244,0.8010713756400846
1245,0.8010713756400846
1246,0.8010713756400846
1247,0.8010713756400846
1248,0.9423978686977081
1249,1.0837243617553316
1250,1.225050854812955
1251,1.3663773478705785
1252,1.5077038409282022
1253,1.6490303339858257
1254,1.6490303339858257
1255,1.6490303339858257
1256,1.6490303339858257
1257,1.6490303339858257
1258,1.6490303339858257
1259,1.6490303339858257
1260,1.767049015044859
1261,1.8850676961038928
1262,2.0030863771629264
1263,2.1211050582219597
1264,2.2391237392809935
1265,2.357142420340027
1266,2.357142420340027
1267,2.357142420340027
1268,2.357142420340027
1269,2.357142420340027
1270,2.357142420340027
1271,2.357142420340027
1272,2.282514618631792
1273,2.2078868169235566
1274,2.1332590152153217
1275,2.0586312135070863
1276,1.9840034117988514
1277,1.9093756100906163
1278,1.9093756100906163
1279,1.9093756100906163
1280,1.9093756100906163
1281,1.9093756100906163
1282,1.9093756100906163
1283,1.9093756100906163
1284,1.984165237634025
1285,2.058954865177434
1286,2.1337444927208424
1287,2.208534120264251
1288,2.28332374780766
1289,2.358113375351069
1290,2.358113375351069
1291,2.358113375351069
1292,2.358113375351069
1293,2.358113375351069
1294,2.358113375351069
1295,2.358113375351069
1296,2.3823695020863638
1297,2.4066256288216588
1298,2.4308817555569537
1299,2.4551378822922487
1300,2.4793940090275437
1301,2.5036501357628387
1302,2.5036501357628387
1303,2.5036501357628387
1304,2.5036501357628387
1305,2.5036501357628387
1306,2.5036501357628387
1307,2.5036501357628387
1308,2.4000075207166276
1309,2.296364905670416
1310,2.192722290624205
1311,2.089079675577994
1312,1.9854370605317826
1313,1.8817944454855715
1314,1.8817944454855715
1315,1.8817944454855715
1316,1.8817944454855715
1317,1.8817944454855715
1318,1.8817944454855715
1319,1.8817944454855715
1320,1.7904645079814319
1321,1.6991345704772922
1322,1.6078046329731528
1323,1.5164746954690134
1324,1.4251447579648737
1325,1.333814820460734
1326,1.333814820460734
1327,1.333814820460734
1328,1.333814820460734
1329,1.333814820460734
1330,1.333814820460734
1331,1.333814820460734
1332,1.2419908454601594
1333,1.1501668704595847
1334,1.05834289545901
1335,0.9665189204584351
1336,0.8746949454578604
1337,0.7828709704572858
1338,0.7828709704572858
1339,0.7828709704572858
1340,0.7828709704572858
1341,0.7828709704572858
1342,0.7828709704572858
1343,0.7828709704572858
1344,0.6923175717759539
1345,0.601764173094622
1346,0.5112107744132902
1347,0.4206573757319582
1348,0.33010397705062633
1349,0.23955057836929441
1350,0.23955057836929441
1351,0.23955057836929441
1352,0.23955057836929441
1353,0.23955057836929441
1354,0.23955057836929441
1355,0.23955057836929441
1356,0.21175557015233082
1357,0.18396056193536722
1358,0.1561655537184036
1359,0.12837054550144003
1360,0.1005755372844764
1361,0.07278052906751281
1362,0.07278052906751281
1363,0.07278052906751281
1364,0.07278052906751281
1365,0.07278052906751281
1366,0.07278052906751281
1367,0.07278052906751281
1368,0.06132530228936376
1369,0.04987007551121472
1370,0.03841484873306568
1371,0.026959621954916635
1372,0.01550439517676759
1373,0.004049168398618547
1374,0.004049168398618547
1375,0.004049168398618547
1376,0.004049168398618547
1377,0.004049168398618547
1378,0.004049168398618547
1379,0.004049168398618547
1380,0.003374306998848789
1381,0.002699445599079031
1382,0.0020245841993092734
1383,0.0013497227995395156
1384,0.0006748613997697578
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
